date,hors,u,v,ws,wd
2009072112,4,-3.41,1.44,3.7,292.87
2009072112,5,-3.73,1.13,3.9,286.88
2009072112,6,-4.09,1.01,4.21,283.85
2009072112,7,-4.43,1.15,4.58,284.57
2009072112,8,-4.71,1.38,4.91,286.35
2009072112,9,-4.86,1.45,5.08,286.58
2009072112,10,-4.86,1.18,5,283.7
2009072112,11,-4.68,0.74,4.74,278.94
2009072112,12,-4.32,0.33,4.33,274.35
2009072112,13,-3.8,0.13,3.8,271.99
2009072112,14,-3.23,0.09,3.23,271.66
2009072112,15,-2.76,0.11,2.77,272.22
2009072112,16,-2.5,0.09,2.5,272.14
2009072112,17,-2.38,0.08,2.38,272.03
2009072112,18,-2.29,0.14,2.3,273.47
2009072112,19,-2.18,0.29,2.2,277.69
2009072112,20,-2.08,0.49,2.14,283.26
2009072112,21,-2.11,0.65,2.21,287.14
2009072112,22,-2.28,0.73,2.4,287.73
2009072112,23,-2.46,0.86,2.6,289.26
2009072112,24,-2.42,1.2,2.7,296.47
2009072112,25,-2.02,1.85,2.74,312.47
2009072112,26,-1.38,2.56,2.91,331.71
2009072112,27,-0.65,3,3.07,347.8
2009072112,28,0.01,2.98,2.98,0.26
2009072112,29,0.52,2.83,2.87,10.4
2009072112,30,0.79,3.02,3.12,14.75
2009072112,31,0.81,3.85,3.94,11.95
2009072112,32,0.74,4.96,5.02,8.51
2009072112,33,0.79,5.83,5.88,7.72
2009072112,34,1.09,6.05,6.15,10.2
2009072112,35,1.47,5.77,5.95,14.28
2009072112,36,1.67,5.24,5.5,17.71
2009072112,37,1.52,4.72,4.96,17.85
2009072112,38,1.08,4.37,4.5,13.87
2009072112,39,0.48,4.33,4.35,6.4
2009072112,40,-0.13,4.66,4.67,358.35
2009072112,41,-0.69,5.17,5.22,352.42
2009072112,42,-1.1,5.56,5.67,348.86
2009072112,43,-1.31,5.63,5.78,346.89
2009072112,44,-1.45,5.42,5.61,345.08
2009072112,45,-1.64,5.07,5.33,342.02
2009072112,46,-2,4.69,5.09,336.91
2009072112,47,-2.36,4.38,4.97,331.7
2009072112,48,-2.51,4.24,4.92,329.31
2009072200,1,-4.18,0.56,4.22,277.64
2009072200,2,-3.85,0.39,3.87,275.79
2009072200,3,-3.61,0.31,3.62,274.94
2009072200,4,-3.44,0.3,3.46,274.96
2009072200,5,-3.29,0.32,3.3,275.52
2009072200,6,-3.05,0.33,3.07,276.23
2009072200,7,-2.72,0.32,2.73,276.67
2009072200,8,-2.47,0.27,2.49,276.21
2009072200,9,-2.58,0.19,2.59,274.26
2009072200,10,-3.15,0.12,3.15,272.25
2009072200,11,-3.76,0.23,3.77,273.54
2009072200,12,-3.87,0.72,3.93,280.54
2009072200,13,-3.11,1.66,3.53,298.05
2009072200,14,-1.96,2.62,3.27,323.21
2009072200,15,-1.06,3.04,3.22,340.76
2009072200,16,-0.9,2.59,2.74,340.85
2009072200,17,-1.21,1.75,2.13,325.27
2009072200,18,-1.57,1.26,2.02,308.66
2009072200,19,-1.64,1.6,2.29,314.16
2009072200,20,-1.46,2.29,2.72,327.55
2009072200,21,-1.16,2.66,2.9,336.41
2009072200,22,-0.89,2.2,2.38,338.05
2009072200,23,-0.8,1.33,1.55,328.95
2009072200,24,-1.06,0.65,1.25,301.62
2009072200,25,-1.74,0.64,1.86,290.33
2009072200,26,-2.5,1.17,2.76,295.05
2009072200,27,-2.92,1.95,3.5,303.71
2009072200,28,-2.7,2.7,3.82,315.04
2009072200,29,-2.15,3.22,3.87,326.29
2009072200,30,-1.69,3.26,3.68,332.61
2009072200,31,-1.66,2.71,3.18,328.47
2009072200,32,-1.93,1.71,2.58,311.57
2009072200,33,-2.25,0.51,2.31,282.67
2009072200,34,-2.44,-0.69,2.53,254.24
2009072200,35,-2.48,-1.73,3.03,235.1
2009072200,36,-2.44,-2.51,3.5,224.13
2009072200,37,-2.34,-2.94,3.76,218.48
2009072200,38,-2.21,-3.08,3.79,215.71
2009072200,39,-2.09,-3.02,3.67,214.6
2009072200,40,-1.94,-2.86,3.45,214.11
2009072200,41,-1.57,-2.61,3.04,210.96
2009072200,42,-0.74,-2.3,2.41,197.8
2009072200,43,0.65,-1.94,2.05,161.42
2009072200,44,2.17,-1.6,2.7,126.4
2009072200,45,3.25,-1.33,3.51,112.26
2009072200,46,3.49,-1.17,3.68,108.47
2009072200,47,3.17,-1.05,3.34,108.26
2009072200,48,2.74,-0.88,2.88,107.88
2009072212,1,-2.7,1.59,3.13,300.47
2009072212,2,-2.18,1.84,2.85,310.13
2009072212,3,-1.77,2.47,3.04,324.45
2009072212,4,-1.47,3.28,3.59,335.9
2009072212,5,-1.31,3.9,4.12,341.48
2009072212,6,-1.32,3.96,4.18,341.53
2009072212,7,-1.52,3.24,3.58,334.89
2009072212,8,-1.78,2.2,2.84,321.02
2009072212,9,-1.98,1.49,2.48,307
2009072212,10,-2.01,1.55,2.54,307.64
2009072212,11,-1.96,2.07,2.86,316.54
2009072212,12,-1.96,2.55,3.22,322.5
2009072212,13,-2.07,2.61,3.33,321.56
2009072212,14,-2.21,2.39,3.26,317.22
2009072212,15,-2.24,2.16,3.11,313.97
2009072212,16,-2.06,2.12,2.95,315.76
2009072212,17,-1.78,2.19,2.83,320.87
2009072212,18,-1.56,2.25,2.74,325.28
2009072212,19,-1.51,2.19,2.66,325.45
2009072212,20,-1.54,1.97,2.5,321.85
2009072212,21,-1.56,1.58,2.22,315.46
2009072212,22,-1.44,1.04,1.78,305.77
2009072212,23,-1.14,0.36,1.19,287.47
2009072212,24,-0.6,-0.43,0.74,234.66
2009072212,25,0.18,-1.25,1.27,171.81
2009072212,26,1.1,-1.95,2.24,150.62
2009072212,27,2.02,-2.33,3.09,139.05
2009072212,28,2.82,-2.25,3.61,128.6
2009072212,29,3.46,-1.9,3.95,118.78
2009072212,30,3.9,-1.51,4.18,111.22
2009072212,31,4.1,-1.29,4.3,107.5
2009072212,32,4.06,-1.29,4.26,107.55
2009072212,33,3.76,-1.48,4.04,111.55
2009072212,34,3.2,-1.85,3.7,120.07
2009072212,35,2.53,-2.21,3.36,131.07
2009072212,36,1.94,-2.34,3.04,140.26
2009072212,37,1.57,-2.09,2.61,143.13
2009072212,38,1.42,-1.61,2.15,138.62
2009072212,39,1.47,-1.11,1.85,127.12
2009072212,40,1.69,-0.77,1.86,114.6
2009072212,41,1.96,-0.59,2.05,106.77
2009072212,42,2.19,-0.54,2.26,103.81
2009072212,43,2.28,-0.57,2.35,104.14
2009072212,44,2.26,-0.65,2.35,106.1
2009072212,45,2.19,-0.72,2.31,108.27
2009072212,46,2.12,-0.75,2.25,109.38
2009072212,47,2.11,-0.73,2.24,108.98
2009072212,48,2.23,-0.68,2.33,107
2009072300,1,-1.61,1.36,2.11,310.07
2009072300,2,-1.9,1.01,2.15,297.93
2009072300,3,-1.84,0.58,1.93,287.47
2009072300,4,-1.58,0.14,1.59,275.16
2009072300,5,-1.38,-0.11,1.38,265.43
2009072300,6,-1.49,0.04,1.49,271.36
2009072300,7,-2.1,0.66,2.2,287.42
2009072300,8,-2.92,1.28,3.19,293.64
2009072300,9,-3.6,1.28,3.82,289.61
2009072300,10,-3.85,0.28,3.86,274.18
2009072300,11,-3.68,-1.22,3.88,251.73
2009072300,12,-3.21,-2.48,4.05,232.34
2009072300,13,-2.49,-2.94,3.85,220.2
2009072300,14,-1.49,-2.79,3.16,208.03
2009072300,15,-0.14,-2.38,2.39,183.44
2009072300,16,1.51,-2.02,2.52,143.18
2009072300,17,3.06,-1.8,3.56,120.48
2009072300,18,4.01,-1.79,4.39,114.03
2009072300,19,4.01,-1.99,4.47,116.36
2009072300,20,3.36,-2.25,4.04,123.76
2009072300,21,2.55,-2.39,3.5,133.09
2009072300,22,1.96,-2.26,2.99,139
2009072300,23,1.6,-1.84,2.44,139.01
2009072300,24,1.38,-1.15,1.79,129.95
2009072300,25,1.23,-0.27,1.26,102.49
2009072300,26,1.2,0.49,1.3,67.78
2009072300,27,1.34,0.77,1.55,59.99
2009072300,28,1.67,0.36,1.7,77.92
2009072300,29,2.04,-0.4,2.08,101.12
2009072300,30,2.3,-0.99,2.5,113.41
2009072300,31,2.3,-1.05,2.53,114.58
2009072300,32,2.14,-0.77,2.27,109.87
2009072300,33,1.92,-0.48,1.98,104.05
2009072300,34,1.76,-0.42,1.81,103.46
2009072300,35,1.72,-0.49,1.79,105.98
2009072300,36,1.86,-0.51,1.93,105.26
2009072300,37,2.2,-0.34,2.23,98.7
2009072300,38,2.66,-0.1,2.66,92.06
2009072300,39,3.12,0.04,3.12,89.27
2009072300,40,3.5,-0.04,3.5,90.73
2009072300,41,3.79,-0.2,3.79,93.03
2009072300,42,3.98,-0.22,3.99,93.12
2009072300,43,4.06,0.06,4.06,89.1
2009072300,44,3.91,0.59,3.95,81.38
2009072300,45,3.38,1.26,3.6,69.47
2009072300,46,2.41,1.98,3.12,50.64
2009072300,47,1.31,2.63,2.94,26.45
2009072300,48,0.46,3.13,3.17,8.37
2009072312,1,-1.8,-0.89,2,243.71
2009072312,2,-1.08,-1.16,1.59,222.94
2009072312,3,-0.17,-1.52,1.53,186.35
2009072312,4,0.85,-1.9,2.08,155.84
2009072312,5,1.85,-2.19,2.87,139.75
2009072312,6,2.7,-2.28,3.53,130.09
2009072312,7,3.31,-2.1,3.92,122.45
2009072312,8,3.71,-1.85,4.14,116.48
2009072312,9,3.98,-1.74,4.34,113.64
2009072312,10,4.15,-1.93,4.58,114.9
2009072312,11,4.15,-2.19,4.7,117.83
2009072312,12,3.86,-2.23,4.45,119.99
2009072312,13,3.22,-1.82,3.7,119.45
2009072312,14,2.48,-1.14,2.73,114.62
2009072312,15,1.98,-0.46,2.03,103.11
2009072312,16,1.93,0,1.93,90.09
2009072312,17,2.2,0.22,2.22,84.37
2009072312,18,2.56,0.23,2.57,84.79
2009072312,19,2.8,0.09,2.8,88.25
2009072312,20,2.93,-0.14,2.94,92.82
2009072312,21,3.01,-0.37,3.03,96.98
2009072312,22,3.07,-0.51,3.11,99.51
2009072312,23,3.19,-0.59,3.25,100.5
2009072312,24,3.47,-0.63,3.52,100.31
2009072312,25,3.92,-0.66,3.97,99.53
2009072312,26,4.36,-0.7,4.42,99.06
2009072312,27,4.57,-0.77,4.63,99.53
2009072312,28,4.38,-0.87,4.47,101.26
2009072312,29,3.98,-0.93,4.09,103.16
2009072312,30,3.61,-0.84,3.71,103.02
2009072312,31,3.45,-0.51,3.49,98.32
2009072312,32,3.32,0.06,3.32,88.89
2009072312,33,2.95,0.86,3.07,73.83
2009072312,34,2.18,1.81,2.84,50.27
2009072312,35,1.26,2.72,3,24.92
2009072312,36,0.55,3.32,3.36,9.48
2009072312,37,0.32,3.45,3.46,5.22
2009072312,38,0.43,3.31,3.34,7.38
2009072312,39,0.68,3.21,3.28,12
2009072312,40,0.91,3.36,3.48,15.09
2009072312,41,1.1,3.66,3.82,16.73
2009072312,42,1.31,3.93,4.14,18.4
2009072312,43,1.55,4.06,4.35,20.91
2009072312,44,1.78,4.2,4.56,22.98
2009072312,45,1.92,4.54,4.93,22.88
2009072312,46,1.92,5.22,5.56,20.17
2009072312,47,1.84,5.97,6.25,17.15
2009072312,48,1.79,6.49,6.73,15.47
2009072400,1,2.29,-0.92,2.47,111.84
2009072400,2,2.05,-0.6,2.14,106.37
2009072400,3,2,-0.44,2.05,102.46
2009072400,4,2.09,-0.4,2.13,100.88
2009072400,5,2.26,-0.42,2.3,100.52
2009072400,6,2.42,-0.42,2.46,99.9
2009072400,7,2.54,-0.38,2.56,98.45
2009072400,8,2.6,-0.38,2.63,98.23
2009072400,9,2.65,-0.55,2.71,101.77
2009072400,10,2.69,-0.96,2.85,109.71
2009072400,11,2.71,-1.4,3.05,117.25
2009072400,12,2.72,-1.58,3.15,120.12
2009072400,13,2.72,-1.31,3.02,115.75
2009072400,14,2.79,-0.74,2.88,104.82
2009072400,15,3.02,-0.08,3.02,91.54
2009072400,16,3.46,0.47,3.5,82.21
2009072400,17,4,0.93,4.11,76.98
2009072400,18,4.46,1.31,4.65,73.59
2009072400,19,4.69,1.66,4.97,70.45
2009072400,20,4.6,1.95,4.99,67.05
2009072400,21,4.12,2.11,4.63,62.86
2009072400,22,3.25,2.15,3.89,56.51
2009072400,23,2.18,2.17,3.07,45.1
2009072400,24,1.17,2.32,2.6,26.7
2009072400,25,0.44,2.7,2.74,9.28
2009072400,26,0.08,3.21,3.21,1.45
2009072400,27,0.13,3.7,3.7,2.04
2009072400,28,0.57,4.04,4.09,8.06
2009072400,29,1.12,4.29,4.44,14.63
2009072400,30,1.42,4.52,4.74,17.49
2009072400,31,1.26,4.78,4.94,14.78
2009072400,32,0.94,5.08,5.16,10.46
2009072400,33,0.89,5.39,5.47,9.36
2009072400,34,1.39,5.72,5.89,13.64
2009072400,35,2.05,6.1,6.43,18.58
2009072400,36,2.32,6.57,6.97,19.49
2009072400,37,1.89,7.15,7.4,14.8
2009072400,38,1.31,7.72,7.83,9.67
2009072400,39,1.39,8.1,8.22,9.75
2009072400,40,2.64,8.19,8.6,17.85
2009072400,41,4.43,8.01,9.16,28.92
2009072400,42,5.86,7.67,9.65,37.4
2009072400,43,6.26,7.22,9.56,40.95
2009072400,44,5.84,6.67,8.86,41.19
2009072400,45,5.01,6.01,7.83,39.79
2009072400,46,4.15,5.26,6.7,38.26
2009072400,47,3.4,4.49,5.63,37.11
2009072400,48,2.84,3.81,4.76,36.68
2009072412,1,3.33,-1.34,3.59,111.94
2009072412,2,3.35,-1.36,3.62,112.02
2009072412,3,3.29,-0.92,3.42,105.68
2009072412,4,3.19,-0.2,3.2,93.6
2009072412,5,3.12,0.63,3.18,78.55
2009072412,6,3.17,1.38,3.46,66.43
2009072412,7,3.37,1.9,3.87,60.63
2009072412,8,3.55,2.18,4.16,58.42
2009072412,9,3.46,2.27,4.14,56.68
2009072412,10,2.94,2.23,3.69,52.87
2009072412,11,2.16,2.16,3.05,45.03
2009072412,12,1.32,2.17,2.54,31.34
2009072412,13,0.64,2.37,2.45,15.18
2009072412,14,0.23,2.72,2.73,4.8
2009072412,15,0.17,3.17,3.18,3.06
2009072412,16,0.49,3.67,3.71,7.63
2009072412,17,0.97,4.14,4.25,13.17
2009072412,18,1.31,4.48,4.67,16.25
2009072412,19,1.31,4.66,4.84,15.67
2009072412,20,1.13,4.77,4.9,13.35
2009072412,21,1.03,4.94,5.05,11.79
2009072412,22,1.19,5.3,5.43,12.66
2009072412,23,1.51,5.85,6.05,14.5
2009072412,24,1.84,6.6,6.85,15.55
2009072412,25,2.05,7.47,7.75,15.37
2009072412,26,2.34,8.27,8.59,15.77
2009072412,27,2.91,8.71,9.18,18.47
2009072412,28,3.89,8.61,9.44,24.31
2009072412,29,4.92,8.05,9.43,31.46
2009072412,30,5.55,7.18,9.08,37.68
2009072412,31,5.44,6.18,8.23,41.35
2009072412,32,4.82,5.18,7.07,42.92
2009072412,33,4.06,4.35,5.95,43.01
2009072412,34,3.45,3.77,5.11,42.52
2009072412,35,3.06,3.27,4.48,43.09
2009072412,36,2.87,2.64,3.9,47.38
2009072412,37,2.84,1.73,3.32,58.71
2009072412,38,2.88,0.77,2.99,75.06
2009072412,39,2.89,0.1,2.89,88.08
2009072412,40,2.77,-0.06,2.77,91.33
2009072412,41,2.57,0.12,2.57,87.42
2009072412,42,2.37,0.37,2.4,81.17
2009072412,43,2.22,0.51,2.28,77.19
2009072412,44,2.1,0.67,2.2,72.4
2009072412,45,1.96,1.07,2.23,61.31
2009072412,46,1.79,1.85,2.57,44.14
2009072412,47,1.75,2.73,3.24,32.71
2009072412,48,2.03,3.36,3.93,31.18
2009072500,1,1.66,2.16,2.73,37.59
2009072500,2,1.66,2.45,2.96,34.2
2009072500,3,1.8,2.79,3.32,32.9
2009072500,4,2,3.17,3.74,32.24
2009072500,5,2.09,3.57,4.14,30.41
2009072500,6,1.92,3.96,4.4,25.87
2009072500,7,1.39,4.32,4.54,17.79
2009072500,8,0.77,4.72,4.79,9.23
2009072500,9,0.42,5.23,5.25,4.56
2009072500,10,0.58,5.9,5.93,5.58
2009072500,11,1.02,6.7,6.77,8.67
2009072500,12,1.41,7.56,7.7,10.57
2009072500,13,1.53,8.4,8.54,10.34
2009072500,14,1.67,8.88,9.04,10.62
2009072500,15,2.22,8.66,8.94,14.38
2009072500,16,3.44,7.51,8.26,24.6
2009072500,17,4.91,5.85,7.64,40.01
2009072500,18,6.07,4.25,7.41,54.98
2009072500,19,6.49,3.16,7.22,64.07
2009072500,20,6.34,2.45,6.79,68.84
2009072500,21,5.92,1.91,6.22,72.11
2009072500,22,5.49,1.35,5.65,76.21
2009072500,23,5.07,0.8,5.13,81.04
2009072500,24,4.62,0.36,4.64,85.55
2009072500,25,4.14,0.11,4.14,88.53
2009072500,26,3.66,0.05,3.66,89.17
2009072500,27,3.25,0.2,3.26,86.48
2009072500,28,2.96,0.53,3.01,79.94
2009072500,29,2.77,0.92,2.92,71.59
2009072500,30,2.64,1.26,2.92,64.43
2009072500,31,2.54,1.45,2.93,60.26
2009072500,32,2.54,1.55,2.97,58.58
2009072500,33,2.69,1.65,3.16,58.53
2009072500,34,3.05,1.81,3.55,59.27
2009072500,35,3.56,2.01,4.09,60.52
2009072500,36,4.16,2.2,4.71,62.17
2009072500,37,4.78,2.32,5.32,64.12
2009072500,38,5.35,2.39,5.86,65.98
2009072500,39,5.81,2.41,6.29,67.5
2009072500,40,6.11,2.4,6.57,68.55
2009072500,41,6.31,2.39,6.74,69.27
2009072500,42,6.46,2.38,6.89,69.76
2009072500,43,6.61,2.38,7.02,70.18
2009072500,44,6.61,2.28,6.99,70.99
2009072500,45,6.27,1.92,6.56,72.93
2009072500,46,5.48,1.25,5.63,77.14
2009072500,47,4.44,0.41,4.46,84.72
2009072500,48,3.4,-0.39,3.42,96.53
2009072512,1,0.94,7.45,7.51,7.18
2009072512,2,1.9,7.4,7.64,14.42
2009072512,3,2.87,6.76,7.34,22.99
2009072512,4,3.77,5.7,6.83,33.47
2009072512,5,4.54,4.51,6.4,45.21
2009072512,6,5.11,3.47,6.18,55.79
2009072512,7,5.42,2.79,6.1,62.74
2009072512,8,5.47,2.23,5.91,67.76
2009072512,9,5.26,1.47,5.47,74.4
2009072512,10,4.84,0.31,4.85,86.31
2009072512,11,4.31,-0.83,4.39,100.95
2009072512,12,3.78,-1.42,4.04,110.56
2009072512,13,3.37,-1.08,3.54,107.73
2009072512,14,3.08,-0.18,3.08,93.33
2009072512,15,2.9,0.72,2.99,76.1
2009072512,16,2.83,1.19,3.08,67.2
2009072512,17,2.81,1.33,3.11,64.64
2009072512,18,2.78,1.37,3.1,63.71
2009072512,19,2.7,1.49,3.08,61.12
2009072512,20,2.66,1.67,3.14,57.85
2009072512,21,2.78,1.87,3.35,56.11
2009072512,22,3.13,2.02,3.73,57.16
2009072512,23,3.67,2.13,4.25,59.83
2009072512,24,4.3,2.2,4.84,62.91
2009072512,25,4.94,2.23,5.42,65.74
2009072512,26,5.53,2.24,5.97,68
2009072512,27,6.02,2.25,6.42,69.52
2009072512,28,6.36,2.27,6.75,70.35
2009072512,29,6.58,2.24,6.95,71.17
2009072512,30,6.69,2.08,7.01,72.77
2009072512,31,6.72,1.71,6.93,75.73
2009072512,32,6.58,1.16,6.68,80.04
2009072512,33,6.2,0.46,6.22,85.8
2009072512,34,5.52,-0.33,5.53,93.38
2009072512,35,4.66,-0.99,4.77,102.01
2009072512,36,3.79,-1.31,4.01,109.15
2009072512,37,3.03,-1.14,3.24,110.7
2009072512,38,2.48,-0.65,2.56,104.74
2009072512,39,2.22,-0.09,2.22,92.3
2009072512,40,2.28,0.34,2.3,81.59
2009072512,41,2.49,0.58,2.56,76.86
2009072512,42,2.67,0.65,2.75,76.39
2009072512,43,2.67,0.56,2.73,78.22
2009072512,44,2.58,0.45,2.61,80.15
2009072512,45,2.53,0.48,2.57,79.26
2009072512,46,2.63,0.76,2.73,73.92
2009072512,47,2.8,1.15,3.03,67.68
2009072512,48,2.94,1.47,3.29,63.39
2009072600,1,3.67,-0.43,3.69,96.71
2009072600,2,3.34,-0.32,3.35,95.49
2009072600,3,2.9,-0.02,2.9,90.39
2009072600,4,2.45,0.42,2.49,80.23
2009072600,5,2.13,0.96,2.34,65.67
2009072600,6,2.1,1.57,2.62,53.22
2009072600,7,2.45,2.19,3.29,48.2
2009072600,8,3.03,2.72,4.07,48.02
2009072600,9,3.62,3.05,4.73,49.83
2009072600,10,4.06,3.1,5.11,52.59
2009072600,11,4.4,2.96,5.3,56.02
2009072600,12,4.75,2.77,5.5,59.73
2009072600,13,5.17,2.63,5.8,63.05
2009072600,14,5.62,2.56,6.17,65.53
2009072600,15,5.97,2.53,6.49,67.02
2009072600,16,6.18,2.54,6.68,67.68
2009072600,17,6.28,2.49,6.75,68.38
2009072600,18,6.35,2.3,6.75,70.11
2009072600,19,6.44,1.9,6.71,73.53
2009072600,20,6.41,1.35,6.55,78.12
2009072600,21,6.1,0.71,6.14,83.39
2009072600,22,5.42,0.06,5.42,89.31
2009072600,23,4.53,-0.44,4.55,95.52
2009072600,24,3.67,-0.64,3.73,99.95
2009072600,25,3.06,-0.46,3.1,98.63
2009072600,26,2.73,-0.06,2.73,91.2
2009072600,27,2.68,0.36,2.7,82.39
2009072600,28,2.87,0.6,2.93,78.15
2009072600,29,3.16,0.68,3.23,77.94
2009072600,30,3.37,0.62,3.43,79.55
2009072600,31,3.36,0.49,3.39,81.76
2009072600,32,3.19,0.34,3.21,83.93
2009072600,33,2.99,0.26,3,85.11
2009072600,34,2.83,0.3,2.85,84.01
2009072600,35,2.74,0.48,2.78,79.98
2009072600,36,2.7,0.83,2.83,73.01
2009072600,37,2.72,1.31,3.02,64.29
2009072600,38,2.82,1.83,3.36,56.96
2009072600,39,3.03,2.27,3.79,53.13
2009072600,40,3.37,2.53,4.22,53.09
2009072600,41,3.81,2.65,4.65,55.19
2009072600,42,4.31,2.7,5.08,57.95
2009072600,43,4.78,2.71,5.5,60.39
2009072600,44,5.01,2.66,5.67,62.08
2009072600,45,4.78,2.45,5.37,62.82
2009072600,46,3.93,2.08,4.45,62.15
2009072600,47,2.78,1.7,3.26,58.64
2009072600,48,1.73,1.51,2.3,48.86
2009072612,1,5.09,2.81,5.82,61.06
2009072612,2,5.93,2.65,6.5,65.9
2009072612,3,6.44,2.72,6.99,67.1
2009072612,4,6.67,2.89,7.27,66.59
2009072612,5,6.69,2.95,7.32,66.21
2009072612,6,6.6,2.69,7.13,67.82
2009072612,7,6.44,1.98,6.74,72.94
2009072612,8,6.14,1.04,6.23,80.35
2009072612,9,5.57,0.22,5.58,87.79
2009072612,10,4.7,-0.26,4.71,93.22
2009072612,11,3.76,-0.48,3.79,97.25
2009072612,12,3.06,-0.59,3.12,100.99
2009072612,13,2.82,-0.73,2.92,104.56
2009072612,14,2.91,-0.84,3.02,106.04
2009072612,15,3.08,-0.8,3.18,104.48
2009072612,16,3.17,-0.56,3.21,99.96
2009072612,17,3.15,-0.25,3.16,94.47
2009072612,18,3.07,-0.05,3.07,90.85
2009072612,19,2.97,-0.07,2.97,91.37
2009072612,20,2.87,-0.21,2.88,94.1
2009072612,21,2.83,-0.27,2.84,95.55
2009072612,22,2.86,-0.15,2.86,93.06
2009072612,23,3,0.07,3,88.68
2009072612,24,3.26,0.25,3.27,85.65
2009072612,25,3.64,0.29,3.65,85.5
2009072612,26,3.99,0.26,4,86.23
2009072612,27,4.16,0.3,4.17,85.85
2009072612,28,4.03,0.5,4.06,82.95
2009072612,29,3.78,0.84,3.88,77.44
2009072612,30,3.66,1.3,3.88,70.49
2009072612,31,3.8,1.81,4.2,64.54
2009072612,32,3.96,2.28,4.57,60.08
2009072612,33,3.81,2.6,4.61,55.71
2009072612,34,3.13,2.69,4.13,49.3
2009072612,35,2.18,2.63,3.41,39.65
2009072612,36,1.33,2.51,2.84,27.95
2009072612,37,0.88,2.42,2.58,20.01
2009072612,38,0.8,2.42,2.55,18.31
2009072612,39,0.98,2.55,2.73,20.97
2009072612,40,1.3,2.81,3.09,24.76
2009072612,41,1.66,3.11,3.53,28.1
2009072612,42,1.98,3.34,3.89,30.68
2009072612,43,2.21,3.41,4.06,32.9
2009072612,44,2.46,3.37,4.17,36.1
2009072612,45,2.91,3.32,4.41,41.27
2009072612,46,3.63,3.31,4.92,47.62
2009072612,47,4.28,3.34,5.43,52.03
2009072612,48,4.43,3.36,5.56,52.77
2009072700,1,4.52,-0.8,4.59,100.07
2009072700,2,4.23,-0.99,4.34,103.19
2009072700,3,4.03,-1.02,4.16,104.27
2009072700,4,3.88,-0.94,4,103.61
2009072700,5,3.73,-0.8,3.81,102.13
2009072700,6,3.48,-0.68,3.55,100.99
2009072700,7,3.12,-0.6,3.17,100.95
2009072700,8,2.75,-0.48,2.79,99.89
2009072700,9,2.54,-0.17,2.55,93.86
2009072700,10,2.61,0.39,2.64,81.5
2009072700,11,2.87,1.02,3.05,70.48
2009072700,12,3.19,1.46,3.51,65.42
2009072700,13,3.46,1.55,3.79,65.86
2009072700,14,3.65,1.47,3.93,68.1
2009072700,15,3.76,1.48,4.04,68.55
2009072700,16,3.82,1.78,4.22,65.06
2009072700,17,3.91,2.24,4.51,60.16
2009072700,18,4.12,2.68,4.92,57
2009072700,19,4.5,2.92,5.37,57.07
2009072700,20,4.84,2.92,5.66,58.91
2009072700,21,4.88,2.68,5.57,61.18
2009072700,22,4.42,2.24,4.96,63.16
2009072700,23,3.63,1.77,4.04,63.98
2009072700,24,2.75,1.52,3.14,61.03
2009072700,25,1.99,1.65,2.59,50.28
2009072700,26,1.48,2.08,2.55,35.45
2009072700,27,1.31,2.64,2.95,26.38
2009072700,28,1.52,3.19,3.54,25.54
2009072700,29,1.97,3.62,4.13,28.55
2009072700,30,2.45,3.84,4.56,32.49
2009072700,31,2.79,3.8,4.72,36.27
2009072700,32,3,3.65,4.72,39.48
2009072700,33,3.13,3.57,4.75,41.27
2009072700,34,3.22,3.73,4.93,40.76
2009072700,35,3.24,4.11,5.23,38.3
2009072700,36,3.2,4.64,5.63,34.59
2009072700,37,3.1,5.23,6.08,30.64
2009072700,38,3.12,5.7,6.49,28.7
2009072700,39,3.48,5.83,6.79,30.81
2009072700,40,4.27,5.5,6.97,37.85
2009072700,41,5.17,4.92,7.14,46.4
2009072700,42,5.72,4.4,7.21,52.42
2009072700,43,5.6,4.13,6.95,53.58
2009072700,44,5.08,3.97,6.45,51.94
2009072700,45,4.56,3.7,5.87,50.95
2009072700,46,4.33,3.14,5.35,54.02
2009072700,47,4.23,2.47,4.9,59.72
2009072700,48,3.98,1.91,4.42,64.31
2009072712,1,3.52,1.44,3.8,67.77
2009072712,2,3.74,1.59,4.06,66.96
2009072712,3,4.09,1.74,4.44,66.96
2009072712,4,4.5,1.87,4.87,67.37
2009072712,5,4.89,2,5.28,67.77
2009072712,6,5.2,2.12,5.61,67.86
2009072712,7,5.35,2.21,5.79,67.5
2009072712,8,5.25,2.23,5.7,66.99
2009072712,9,4.83,2.08,5.26,66.67
2009072712,10,4.05,1.74,4.41,66.7
2009072712,11,3.08,1.39,3.37,65.75
2009072712,12,2.14,1.24,2.47,59.92
2009072712,13,1.43,1.46,2.05,44.41
2009072712,14,1.03,1.95,2.2,27.88
2009072712,15,0.98,2.52,2.7,21.23
2009072712,16,1.28,3.02,3.28,23.03
2009072712,17,1.78,3.36,3.81,27.94
2009072712,18,2.28,3.51,4.18,33.09
2009072712,19,2.63,3.43,4.32,37.42
2009072712,20,2.83,3.34,4.38,40.26
2009072712,21,2.96,3.48,4.57,40.35
2009072712,22,3.06,4.01,5.05,37.37
2009072712,23,3.16,4.72,5.68,33.77
2009072712,24,3.24,5.31,6.22,31.36
2009072712,25,3.33,5.56,6.48,30.94
