Date,Symbol,Adj Close,Close,High,Low,Open,Volume
11/6/14,MMM,93.13757324,130.476593,131.0033417,129.7742462,130.1755829,2472371
11/7/14,MMM,93.43601227,130.8946533,130.9531708,130,130.5601959,2251829
11/10/14,MMM,94.09848785,131.8227386,131.8645477,130.476593,130.6438141,1750346
11/11/14,MMM,93.77024078,131.3628693,132.1070251,130.9782562,132.0652161,2160694
11/12/14,MMM,94.1104126,131.8394623,131.9983215,130.8528442,130.9782562,1794837
11/13/14,MMM,94.51031494,132.3996735,133.0016785,131.6722412,132.1070251,2840620
11/14/14,MMM,94.80873108,132.8177185,132.842804,131.8645477,132.5501709,2136415
11/17/14,MMM,94.71322632,132.6839447,133.0769196,132.1822815,132.1822815,2002463
11/18/14,MMM,95.5846405,133.9046783,134.1638794,132.8177185,132.842804,2764434
11/19/14,MMM,95.30562592,132.8010101,133.2859497,132.0819397,133.2190704,2768381
11/20/14,MMM,95.62362671,133.2441406,133.4030151,131.9732513,132.2658844,2091804
11/21/14,MMM,96.1036911,133.9130402,134.4983215,133.4364624,134.0384674,2956512
11/24/14,MMM,95.93565369,133.6789246,134.2474976,133.2859497,133.9130402,2820407
11/25/14,MMM,94.84355927,132.157196,133.5117035,132.157196,132.9431458,4360975
11/26/14,MMM,94.99359894,132.3662262,132.4832764,131.6889648,132.0819397,2180547
11/28/14,MMM,96.06165314,133.8545074,134.4648895,132.7759247,133.4281006,1872338
12/1/14,MMM,94.90356445,132.240799,133.3695679,131.9899597,132.3996735,2992512
12/2/14,MMM,96.36772156,134.2809296,134.4314423,132.5585327,132.759201,2995262
12/3/14,MMM,97.3637619,135.6688995,135.819397,133.921402,134.6989899,3634405
12/4/14,MMM,97.3637619,135.6688995,136.2207336,134.5317688,135.4515076,2588383
12/5/14,MMM,97.36979675,135.6772614,136.20401,135.3511658,135.7859497,2060230
12/8/14,MMM,96.56571198,134.5568542,136.1204071,133.8628693,135.5351105,2270367
12/9/14,MMM,96.50575256,134.4732513,134.6989899,133.0351105,133.6872864,2443548
12/10/14,MMM,94.95159149,132.3076935,134.4565277,131.8561859,134.3729095,3879465
12/11/14,MMM,95.49762726,133.0685577,133.9632111,132.4581909,133.0936432,2915011
12/12/14,MMM,94.27952576,131.3712311,132.9347839,131.3712311,132.5752563,3373438
12/15/14,MMM,94.11752319,131.1454926,132.4749146,130.09198,132.2073517,3120723
12/16/14,MMM,95.43765259,132.9849548,134.9832764,131.3377991,131.4882965,4043437
12/17/14,MMM,96.36772156,134.2809296,134.523407,131.9230804,133.1856232,4715350
12/18/14,MMM,99.18795013,138.2107086,138.2107086,135.4515076,135.7859497,4018321
12/19/14,MMM,99.29593658,138.3612061,138.8712311,137.4247437,137.7759247,5849995
12/22/14,MMM,100.3700256,139.8578644,139.8912964,138.9130402,138.9799347,2489594
12/23/14,MMM,100.1300125,139.523407,140.602005,139.523407,140.4849548,2619479
12/24/14,MMM,100.1840057,139.5986633,140.1421356,138.9381256,138.9381256,1173994
12/26/14,MMM,99.76396942,139.013382,140.3093719,138.921402,139.9163818,1922450
12/29/14,MMM,100.0339737,139.3896332,139.7324371,138.6371307,139.0468292,1453977
12/30/14,MMM,99.51194,138.6622009,139.4147186,138.193985,139.2558594,1412117
12/31/14,MMM,98.59988403,137.3912964,139.7742462,137.2909698,138.79599,1941945
1/2/15,MMM,98.44385529,137.1739197,138.0267487,136.0618744,137.717392,2531214
1/5/15,MMM,96.22367096,134.0802612,136.8227386,133.8461609,136.2876282,4416708
1/6/15,MMM,95.19760895,132.6504974,134.9247437,131.8896332,134.4648895,4224272
1/7/15,MMM,95.88764191,133.6120453,134.013382,132.8929749,133.6956482,3685235
1/8/15,MMM,98.1858139,136.8143768,136.8645477,134.2140503,134.3227386,3758908
1/9/15,MMM,96.97973633,135.1337738,137.1237488,134.8411407,136.9983215,2844806
1/12/15,MMM,96.45172119,134.397995,135.7775879,133.79599,135.7775879,2570443
1/13/15,MMM,96.37969208,134.2976532,137.4414673,133.319397,135.6438141,3232788
1/14/15,MMM,95.91168213,133.6454926,134.2224121,132.5250854,132.976593,2372266
1/15/15,MMM,95.80365753,133.4949799,134.9832764,133.2525024,134.523407,2244653
1/16/15,MMM,97.20775604,135.4515076,135.602005,133.0184021,133.6622009,2810241
1/20/15,MMM,97.17176819,135.4013367,136.6220703,133.8294373,136.0535126,2501793
1/21/15,MMM,97.53180695,135.9030151,136.5969849,134.6321106,135.1672211,1910849
1/22/15,MMM,99.54196167,138.70401,138.7876282,135.5601959,136.5050201,2662057
1/23/15,MMM,98.4198761,137.1404724,138.7792664,137.0484924,138.5869598,2685738
1/26/15,MMM,98.55186462,137.3244171,137.3578644,135.2842865,136.806015,4253335
1/27/15,MMM,98.1858139,136.8143768,138.0769196,134.5652161,135.7107086,5012077
1/28/15,MMM,98.37185669,137.0735779,139.2725677,136.9230804,137.6337738,4275222
1/29/15,MMM,99.68597412,138.9046783,138.9297638,136.1872864,137.1822815,3198822
1/30/15,MMM,97.38779449,135.7023468,138.1438141,135.7023468,137.7508392,4260032
2/2/15,MMM,98.65987396,137.4749146,137.6421356,134.523407,135.5518341,2846121
2/3/15,MMM,99.57192993,138.7458191,138.9548492,137.717392,138.102005,3115341
2/4/15,MMM,98.89390564,137.8010101,138.6538391,137.3244171,138.6120453,2826866
2/5/15,MMM,99.93795776,139.2558594,139.2892914,137.7508392,138.2190704,2452398
2/6/15,MMM,99.64997864,138.8545074,140.2006683,138.4281006,138.9882965,2184972
2/9/15,MMM,98.91189575,137.8260803,138.411377,136.9899597,137.4414673,2479308
2/10/15,MMM,99.49996185,138.6454926,138.9130402,137.625412,138.2943115,2254580
2/11/15,MMM,99.30978394,137.5250854,137.9347839,136.680603,137.5585327,2027340
2/12/15,MMM,100.173172,138.7207336,138.7541809,137.8344421,137.9013367,1932377
2/13/15,MMM,100.1912537,138.7458191,139.3143768,138.2357788,138.7123718,2143232
2/17/15,MMM,100.7829742,139.5652161,139.5652161,138.0351105,138.7458191,2512676
2/18/15,MMM,101.0728073,139.9665527,140.0585327,138.8043518,139.5652161,1856192
2/19/15,MMM,100.8856201,139.7073517,140.09198,139.2809296,139.9665527,1971965
2/20/15,MMM,101.5075455,140.5685577,140.693985,138.0685577,139.4147186,2890254
2/23/15,MMM,101.9241257,141.1454926,141.1956482,140.217392,140.5852814,2195856
2/24/15,MMM,102.1113052,141.4046783,141.513382,140.5267487,140.693985,2117279
2/25/15,MMM,101.9724579,141.2123718,141.8561859,140.986618,141.2792664,2414844
2/26/15,MMM,102.4071503,141.8143768,142.1237488,141.0033417,141.1789246,2140122
2/27/15,MMM,101.8275223,141.0117035,141.9314423,140.9364624,141.8561859,2327416
3/2/15,MMM,102.9445267,142.5585327,142.5585327,140.5685577,140.602005,2658828
3/3/15,MMM,101.598114,140.693985,141.806015,139.9331055,141.7809296,2669950
3/4/15,MMM,100.927887,139.7658844,140.6856232,139.180603,140.6856232,1884537
3/5/15,MMM,101.1754456,140.1087036,140.217392,139.3729095,139.8076935,1850451
3/6/15,MMM,99.23729706,137.4247437,139.4398041,137.1321106,139.2140503,2528822
3/9/15,MMM,100.4509048,139.1053467,139.4481659,137.5501709,137.7257538,1923288
3/10/15,MMM,97.96936035,135.6688995,137.842804,135.6605377,137.8010101,3067262
3/11/15,MMM,97.64935303,135.2257538,136.4715729,135.1672211,136.0367889,2265583
3/12/15,MMM,99.30371857,137.5167236,137.5585327,135.9281006,135.944809,2051140
3/13/15,MMM,98.25915527,136.0702362,137.4498291,135.2675629,137.1404724,2732501
3/16/15,MMM,100.3542938,138.9715729,139.0217438,136.7725677,136.7725677,2524995
3/17/15,MMM,99.15881348,137.3160553,138.4030151,136.6053467,138.3946533,3059248
3/18/15,MMM,100.5112839,139.1889648,139.5903015,135.4933167,136.421402,3662630
3/19/15,MMM,100.0222397,138.5117035,138.9715729,137.8344421,138.9297638,2336386
3/20/15,MMM,100.5233841,139.2056885,139.740799,138.2859497,138.8712311,5228673
3/23/15,MMM,100.3059998,138.9046783,139.5568542,138.6538391,139.4899597,2580131
3/24/15,MMM,100.4206924,139.0635376,140.1755829,138.4030151,138.444809,2500836
3/25/15,MMM,98.23505402,136.0367889,139.2307739,136.0033417,138.9966583,3038916
3/26/15,MMM,98.16861725,135.944809,136.5969849,134.7909698,135.4515076,2452637
3/27/15,MMM,98.71807861,136.7056885,137.0401306,135.4682312,135.7525024,2060230
3/30/15,MMM,100.2577362,138.8377991,139.4398041,137.2909698,137.2909698,2014064
3/31/15,MMM,99.59352875,137.9180603,138.79599,137.6421356,138.3026733,2489235
4/1/15,MMM,98.12635803,135.8862915,137.5752563,135.3678894,137.3662262,2569128
4/2/15,MMM,98.29541016,136.1204071,137.0986633,135.5518341,136.6053467,2215710
4/6/15,MMM,99.91353607,138.3612061,138.7876282,134.9498291,135.1672211,3062119
4/7/15,MMM,100.3542938,138.9715729,140.1087036,138.193985,138.2943115,2965482
4/8/15,MMM,100.3905487,139.0217438,139.8160553,138.1354523,138.9715729,2098262
4/9/15,MMM,100.7044983,139.4565277,139.782608,138.0267487,139.0050201,2009400
4/10/15,MMM,100.8735657,139.6906281,140.217392,138.9799347,140.0501709,1796272
4/13/15,MMM,100.1308899,138.6622009,139.9331055,138.4615326,139.4314423,2225038
4/14/15,MMM,100.2214661,138.7876282,139.1973267,137.2658844,138.2274323,2289503
4/15/15,MMM,100.493187,139.1638794,139.9163818,138.6789246,139.397995,2386977
4/16/15,MMM,100.161087,138.70401,139.3394623,138.0434723,138.5702362,1988709
4/17/15,MMM,97.63729095,135.2090302,137.5752563,134.7240753,137.5668945,3663946
4/20/15,MMM,99.32785797,137.5501709,138.2859497,136.0618744,136.2876282,2863463
4/21/15,MMM,99.0199585,137.1237488,138.5451508,136.806015,138.5033417,2356718
4/22/15,MMM,99.42445374,137.6839447,137.8678894,135.9281006,136.9648895,2665645
4/23/15,MMM,96.39952087,133.4949799,134.9916382,132.6170502,133.3946533,6822582
4/24/15,MMM,95.99501801,132.9347839,133.6204071,131.9815979,133.6204071,3640026
4/27/15,MMM,95.38519287,132.0903015,133.8377991,131.9481659,133.3444824,4124765
4/28/15,MMM,95.59651947,132.3829498,132.40802,130.5852814,131.8478241,4051928
4/29/15,MMM,94.77537537,131.2458191,132.0484924,130.5852814,131.6220703,3682006
4/30/15,MMM,94.42519379,130.7608643,132.0401306,130.4431458,131.1204071,4198199
5/1/15,MMM,95.20404053,131.8394623,132.1822815,131.0953217,131.0953217,2583480
5/4/15,MMM,96.01311493,132.9598694,133.6538391,132.0066833,132.4414673,2679399
5/5/15,MMM,95.3429184,132.0317688,133.319397,131.6137085,132.8260803,2329449
5/6/15,MMM,95.17989349,131.806015,133.0100403,130.8946533,132.0401306,2634908
5/7/15,MMM,95.76557922,132.6170502,133.1103668,131.4632111,131.4632111,2527028
5/8/15,MMM,96.96710205,134.2809296,134.9498291,133.8294373,133.9882965,2422498
5/11/15,MMM,96.54444885,133.6956482,134.615387,133.6120453,133.9966583,2043605
5/12/15,MMM,96.64710999,133.8377991,134.1137085,132.115387,132.7006683,2230301
5/13/15,MMM,97.39579773,134.874588,135.2341156,134.0802612,134.1387939,3095128
5/14/15,MMM,98.50675201,136.4130402,136.5384674,135.2842865,135.5267487,2945150
5/15/15,MMM,98.59732056,136.5384674,136.9314423,135.9949799,136.4130402,2300865
5/18/15,MMM,98.33766937,136.1789246,136.7809296,135.7107086,136.2876282,2090369
5/19/15,MMM,98.4886322,136.3879547,136.7809296,135.911377,136.3461609,2481820
5/20/15,MMM,98.37012482,135.3678894,136.3461609,135.3177185,135.8026733,2365808
5/21/15,MMM,98.46736908,135.5016785,135.7441406,135.2842865,135.3678894,2871357
5/22/15,MMM,97.81115723,134.5986633,135.7274323,134.3311005,135.4431458,2179949
5/26/15,MMM,96.96659088,133.4364624,134.8829498,132.976593,134.5986633,2955436
5/27/15,MMM,97.83546448,134.6321106,134.874588,133.3862915,133.6287689,3140576
5/28/15,MMM,97.74430084,134.5066833,134.523407,133.4531708,134.0718994,1887408
5/29/15,MMM,96.65671539,133.0100403,134.4398041,132.7257538,134.1471558,3445078
6/1/15,MMM,96.59593964,132.9264221,133.578598,132.5836182,133.0267487,2279696
6/2/15,MMM,96.65671539,133.0100403,133.6789246,132.0652161,132.3411407,2967396
6/3/15,MMM,97.31290436,133.9130402,134.1973267,132.9264221,133.4531708,2481102
6/4/15,MMM,96.21315765,132.3996735,134.0969849,132.1822815,133.3695679,2676170
6/5/15,MMM,95.44152069,131.3377991,132.0819397,131.2458191,131.6889648,2768501
6/8/15,MMM,95.14381409,130.9281006,131.6137085,130.6856232,130.8528442,1923886
6/9/15,MMM,95.38076019,131.2541809,132.3244171,130.9364624,131.1454926,2165717
6/10/15,MMM,96.63241577,132.976593,133.4197388,131.2290955,131.2290955,2103644
6/11/15,MMM,97.13063812,133.6622009,134.0802612,132.9431458,133.0434723,2217623
6/12/15,MMM,96.02483368,132.1404724,133.7709045,132.0066833,133.6538391,2284958
6/15/15,MMM,94.70631409,130.3260803,131.5384674,129.9247437,131.3377991,2814308
6/16/15,MMM,95.0830307,130.8444824,131.3043518,129.90802,130.0083618,2068243
6/17/15,MMM,95.36253357,131.2290955,131.7642212,130.2257538,130.9364624,2199922
6/18/15,MMM,96.98480225,133.4615326,133.9799347,131.5969849,131.7642212,3024564
6/19/15,MMM,96.57771301,132.9013367,133.6789246,132.8929749,133.2441406,3931491
6/22/15,MMM,97.02128601,133.5117035,134.3645477,133.319397,133.6538391,1731090
6/23/15,MMM,97.11849976,133.6454926,134.5066833,133.3695679,134.1220703,2734534
6/24/15,MMM,95.72102356,131.7224121,133.7458191,131.7224121,133.5117035,3424028
6/25/15,MMM,94.73671722,130.3678894,132.374588,130.3678894,131.9815979,3066544
6/26/15,MMM,95.44760132,131.3461609,132.0986633,130.3762512,130.5685577,3140098
6/29/15,MMM,93.53970337,128.7207336,130.8026733,128.6956482,130.3678894,2960100
6/30/15,MMM,93.75241089,129.013382,129.8495026,128.8210754,129.5986633,3062956
7/1/15,MMM,94.57263184,130.1421356,130.7943115,129.3143768,130.5434723,2065253
7/2/15,MMM,94.40859985,129.9163818,130.5016785,129.5150452,130.5016785,2418790
7/6/15,MMM,94.22629547,129.6655579,130.0836182,128.6204071,128.6705627,2597951
7/7/15,MMM,94.43898773,129.9581909,130.125412,128.0601959,129.7157135,3426899
7/8/15,MMM,92.78632355,127.6839447,129.180603,127.6755829,128.8294373,3125507
7/9/15,MMM,93.41821289,128.5535126,130.0167236,128.5535126,129.2558594,2474763
7/10/15,MMM,94.14735413,129.5568542,130.3177185,129.180603,129.3812714,2465315
7/13/15,MMM,95.07086945,130.8277588,131.078598,130.1421356,130.7859497,2520211
7/14/15,MMM,95.25923157,131.0869598,131.3377991,130.6688995,130.8444824,2166434
7/15/15,MMM,94.7853241,130.4347839,131.2709045,130.3511658,130.911377,2136176
7/16/15,MMM,95.49619293,131.4130402,132.0568542,131.0117035,131.7558594,2420584
7/17/15,MMM,95.2045517,131.0117035,131.5802612,130.7943115,130.8528442,2905084
7/20/15,MMM,95.46580505,131.3712311,131.8143768,130.6605377,131.078598,2809404
7/21/15,MMM,94.63949585,130.2341156,131.421402,129.8829498,131.0618744,3281704
7/22/15,MMM,94.42682648,129.9414673,130.693985,129.1304321,130.09198,3668969
7/23/15,MMM,90.83592987,125,128.5033417,124.5986633,127.0234146,6190974
7/24/15,MMM,90.73261261,124.8578568,126.0869598,124.3311005,124.4648819,4106586
7/27/15,MMM,90.35592651,124.3394623,124.5819397,123.4949799,124.2809372,3728650
7/28/15,MMM,91.81414795,126.3461533,126.8561859,124.0133743,124.4565201,3920129
7/29/15,MMM,92.02075195,126.6304321,126.8311005,126.0117035,126.6220703,2603572
7/30/15,MMM,92.09364319,126.7307663,126.8645477,125.6939774,126.2541809,2534444
7/31/15,MMM,91.95391083,126.5384598,127.7675552,126.2792664,127.5334473,1937042
8/3/15,MMM,91.21263885,125.5183945,126.9063568,124.5317764,126.078598,2816700
8/4/15,MMM,91.38278198,125.7525101,126.7056885,125.5100327,126.1956482,2167032
8/5/15,MMM,91.75337219,126.2625427,128.1270905,126.187294,126.9648819,2111658
8/6/15,MMM,90.69010925,124.7993317,126.4381256,124.4983292,126.1622086,2110701
8/7/15,MMM,90.46528625,124.4899673,125.4180603,123.8796005,124.1471558,1995765
8/10/15,MMM,91.89313507,126.4548492,126.5886307,125.326088,125.4180603,1879873
8/11/15,MMM,90.21617126,124.1471558,125.4180603,123.9632111,125.4180603,2165717
8/12/15,MMM,90.24048615,124.180603,124.3394623,122.1321106,123.1103668,2435893
8/13/15,MMM,89.55996704,123.2441483,124.2140503,122.9765854,123.7458191,2144548
8/14/15,MMM,90.09467316,123.9799347,124.1722412,123.1772614,123.4615402,1676672
8/17/15,MMM,90.677948,124.782608,124.8411407,122.3745804,123.2692337,1972084
8/18/15,MMM,90.11286926,124.0050201,124.5150528,123.6454849,124.2725754,2039778
8/19/15,MMM,89.24715424,121.9648819,123.3695679,121.4715729,122.2408066,3020737
8/20/15,MMM,87.70535278,119.8578568,121.1287613,119.8494949,120.8277588,3924913
8/21/15,MMM,86.93443298,118.8043518,121.5050201,118.6622086,120,6508632
8/24/15,MMM,84.78694153,115.8695679,118.8043518,112.0401306,114.6488266,8801962
8/25/15,MMM,84.21181488,115.0836105,118.7792664,114.8745804,118.6120377,6501336
8/26/15,MMM,87.31987762,119.3311005,119.3896332,115.8277588,117.0568542,5456391
8/27/15,MMM,88.04184723,120.3177261,121.1956482,118.1688995,120.1923065,4909102
8/28/15,MMM,88.23152161,120.5769196,120.6688995,119.397995,119.5819397,3186264
8/31/15,MMM,86.96504211,118.8461533,120.2591934,118.7458191,119.5652161,3007820
9/1/15,MMM,84.7379837,115.8026733,117.4665527,115.3344498,116.6220703,4390994
9/2/15,MMM,86.41436005,118.0936432,118.0936432,116.421402,117.5083618,3961989
9/3/15,MMM,86.72029877,118.5117035,119.4816055,118.1521759,118.6789322,3117015
9/4/15,MMM,85.55783844,116.9230804,117.6170578,116.3545151,117.006691,3822177
9/8/15,MMM,87.75430298,119.9247513,120.0250854,118.3277588,118.7709045,2909748
9/9/15,MMM,86.1818924,117.7759171,121.530098,117.5334473,121.1203995,3160789
9/10/15,MMM,86.13294983,117.7090302,118.6538467,117.1822739,117.8929749,2429315
9/11/15,MMM,86.42662811,118.1103668,118.1688995,116.8645477,117.5668869,2996219
9/14/15,MMM,86.15130615,117.7341156,118.3779297,117.0819397,118.3277588,2723531
9/15/15,MMM,87.85829926,120.0668869,120.2675552,117.9264221,118.3612061,3218197
9/16/15,MMM,88.22540283,120.5685654,120.7859497,119.7408066,119.9916382,2464119
9/17/15,MMM,87.46061707,119.5234146,121.6973267,119.1638794,120.2424774,3414700
9/18/15,MMM,85.42323303,116.7391281,118.1438141,116.3963242,118.0351181,7805096
9/21/15,MMM,85.68017578,117.0903015,117.9598694,116.5133743,117.4749146,2981150
9/22/15,MMM,84.44431305,115.4013367,115.8110352,114.7575226,115.6103668,3319259
9/23/15,MMM,84.22406006,115.1003342,116.1371231,114.4314346,115.8277588,3210662
9/24/15,MMM,84.17510986,115.0334473,115.4096985,113.2023392,114.2391281,3217599
9/25/15,MMM,85.38653564,116.6889648,117.1571884,115.8612061,116.7391281,4505571
9/28/15,MMM,84.66455841,115.7023392,116.8060226,115.6354523,115.6354523,4148804
9/29/15,MMM,86.60403442,118.3528442,118.8628769,115.7441483,115.9030075,5915416
9/30/15,MMM,86.73865509,118.5367889,119.7575226,117.4749146,119.1638794,4328683
10/1/15,MMM,86.14517212,117.7257538,119.1471558,116.7056885,118.9046783,2973615
10/2/15,MMM,87.61358643,119.7324448,119.8160553,115.8612061,116.2876282,3665022
10/5/15,MMM,89.52246094,122.3411407,122.5752487,120.0919724,120.6521759,3572691
10/6/15,MMM,89.19820404,121.897995,122.608696,121.571907,122.0652161,2699133
10/7/15,MMM,90.26891327,123.3612061,124.1973267,122.1822739,122.6923065,2336984
10/8/15,MMM,91.45582581,124.9832764,125.0501633,122.5668869,122.6170578,2402525
10/9/15,MMM,91.71279907,125.3344498,125.9615402,124.8327789,125.0501633,2743624
10/12/15,MMM,91.81069183,125.4682236,125.8862915,125.0334473,125.6354523,1709443
10/13/15,MMM,91.22947693,124.673912,125.4180603,124.3561859,124.506691,2425010
10/14/15,MMM,90.74612427,124.0133743,125.1337814,123.8963242,124.5819397,2703319
10/15/15,MMM,91.27841949,124.7408066,125.3177261,123.7625427,125.1170578,3095846
10/16/15,MMM,90.97861481,124.3311005,125.2341156,123.3110352,125.2257538,2978399
10/19/15,MMM,90.55034637,123.7458191,124.0969925,123.102005,123.7207336,2397023
10/20/15,MMM,91.22947693,124.673912,125.1421432,123.0183945,123.2859497,2881523
10/21/15,MMM,91.66384125,125.2675552,126.5802689,124.4983292,125,3599840
10/22/15,MMM,95.44496155,130.4347839,131.3043518,125.9615402,126.5384598,6113832
10/23/15,MMM,95.3164978,130.259201,131.4297638,129.180603,130.8862915,3584890
10/26/15,MMM,95.77534485,130.8862915,131.0702362,130.1337738,130.4849548,2554776
10/27/15,MMM,95.89156342,131.0451508,131.2709045,129.6655579,130.4347839,2356240
10/28/15,MMM,96.71755981,132.1739197,132.3829498,130.602005,130.8444824,3258741
10/29/15,MMM,96.42997742,131.7809296,132.0317688,131.1705627,131.897995,1775582
10/30/15,MMM,96.1852417,131.4464874,132.6755829,131.4464874,131.9398041,3195832
11/2/15,MMM,97.84331512,133.7123718,133.8545074,131.555191,131.6973267,3231353
11/3/15,MMM,97.12747955,132.7341156,133.6120453,132.6672211,133.3444824,3555469
11/4/15,MMM,97.22536469,132.8678894,133.3444824,132.6170502,132.9431458,2695784
11/5/15,MMM,97.27431488,132.9347839,133.4281006,132.3327789,133.2608643,2420584
11/6/15,MMM,97.43949127,133.1605377,133.1605377,131.8812714,132.1237488,2224560
11/9/15,MMM,96.34432983,131.6638794,132.6672211,131.0618744,132.6672211,2895516
11/10/15,MMM,96.41773987,131.7642212,131.806015,130.7943115,131.4632111,2347628
11/11/15,MMM,97.31103516,132.9849548,133.3528442,131.7224121,131.9899597,3012604
11/12/15,MMM,95.62852478,130.6856232,132.3495026,130.5685577,131.9230804,2757498
11/13/15,MMM,95.23079681,130.1421356,131.20401,130.1003265,130.4347839,2911662
11/16/15,MMM,96.79708862,132.282608,132.3244171,130.1087036,130.1087036,2864420
11/17/15,MMM,96.07511902,131.29599,132.5501709,130.8695679,132.40802,2862028
11/18/15,MMM,96.92807007,131.5969849,131.6889648,130.5016785,130.5852814,2663372
11/19/15,MMM,97.53774261,132.4247437,132.5334473,131.0284271,131.7976532,1815767
11/20/15,MMM,97.88878632,132.9013367,133.6454926,132.3912964,132.6755829,2261756
11/23/15,MMM,97.70404053,132.6504974,133.5869598,132.240799,132.8595276,1710758
11/24/15,MMM,97.14979553,131.897995,132.3912964,131.1789246,131.5802612,2512318
11/25/15,MMM,97.07587433,131.7976532,132.5,131.7976532,132.157196,1416184
11/27/15,MMM,97.29760742,132.0986633,132.5167236,131.2207336,131.6973267,1047816
11/30/15,MMM,96.42923737,130.9197388,132.5,130.911377,132.1906281,3509303
12/1/15,MMM,96.62630463,131.1872864,131.8311005,130.5769196,130.7775879,2701764
12/2/15,MMM,95.88729095,130.1839447,131.4799347,130.0250854,131.1705627,2433501
12/3/15,MMM,95.07436371,129.0802612,131.1872864,128.5200653,130.9030151,3120962
12/4/15,MMM,97.43922424,132.2909698,132.4331055,129.2391357,129.4230804,2602257
12/7/15,MMM,97.14979553,131.897995,132.1070251,131.1120453,131.7140503,2562789
12/8/15,MMM,96.55857849,131.0953217,131.9899597,130.1672211,130.8026733,2811078
12/9/15,MMM,96.1028595,130.476593,132.3076935,129.5484924,130.5769196,3182317
12/10/15,MMM,97.00812531,131.7056885,132.6839447,130.09198,130.2090302,3051235
12/11/15,MMM,95.35152435,129.4565277,130.7692261,129.1137085,130.0585327,3017747
12/14/15,MMM,97.07587433,131.7976532,131.9147186,129.0468292,129.8411407,4140791
12/15/15,MMM,91.22535706,123.8545151,127.9431458,122.9765854,127.0819397,10340496
12/16/15,MMM,92.34617615,125.3762512,125.8695679,123.5284271,123.8712387,5709824
12/17/15,MMM,91.66874695,124.4565201,126.1371231,124.4397964,125.5434799,3652464
12/18/15,MMM,90.48015594,122.8428116,124.2474899,122.7090302,123.921402,6860734
12/21/15,MMM,90.8250351,123.3110352,124.0217361,122.6505051,123.3946457,2732142
12/22/15,MMM,91.74266052,124.5568542,124.9916382,123.1438141,123.8461533,3024325
12/23/15,MMM,93.09137726,126.3879623,126.7391281,125.0167236,125.1588593,2649499
12/24/15,MMM,93.10983276,126.4130402,126.9230804,125.9030075,126.1036758,1014686
12/28/15,MMM,93.12830353,126.4381256,126.897995,125.6438141,126.3628769,1525139
12/29/15,MMM,94.1567688,127.8344498,128.1438141,127.0903015,127.2575226,2182341
12/30/15,MMM,93.55323792,127.0150528,128.5117035,126.8645477,127.7508392,1857508
12/31/15,MMM,92.77109528,125.9531784,127.1906357,125.9448166,126.8645477,1922092
1/4/16,MMM,90.41859436,122.7591934,124.0133743,121.571907,123.7876282,3919531
1/5/16,MMM,90.81271362,123.2943115,123.3277588,121.7474899,122.7591934,3214968
1/6/16,MMM,88.98365784,120.8110352,121.8729095,119.9163895,121.7307663,3584532
1/7/16,MMM,86.81590271,117.8678894,119.673912,117.5836105,119.1638794,4249986
1/8/16,MMM,86.5202713,117.4665527,119.1471558,117.2408066,118.1939774,3186144
1/11/16,MMM,86.50180054,117.4414749,118.2525101,116.5635452,117.8678894,3319498
1/12/16,MMM,86.74813843,117.7759171,118.8545151,116.3294296,118.1939774,2826746
1/13/16,MMM,85.43023682,115.9866257,118.8879623,115.8361206,117.8010025,3107567
1/14/16,MMM,86.94520569,118.0434799,119.0969925,116.1036758,116.8394623,4449598
1/15/16,MMM,85.41175079,115.9615402,117.1404648,114.7240829,115.6354523,5601466
1/19/16,MMM,85.22699738,115.710701,117.7257538,114.891304,117.1404648,4066161
1/20/16,MMM,84.34632874,114.5150528,115.1755829,112.5752487,114.506691,4947015
1/21/16,MMM,84.83900452,115.1839447,115.9448166,113.8377914,114.5150528,4012819
1/22/16,MMM,85.92290497,116.6555176,117.4163895,115.4515076,117.173912,3563004
1/25/16,MMM,84.72198486,115.0250854,116.530098,114.9916382,116.187294,3355378
1/26/16,MMM,89.16225433,121.0535126,121.2541809,117.3327789,118.5535126,6134404
1/27/16,MMM,89.63646698,121.6973267,123.7207336,120.4431458,121.1956482,4301294
1/28/16,MMM,90.72650909,123.1772614,123.6120377,121.421402,122.2073593,3668610
1/29/16,MMM,92.99282074,126.2541809,126.2541809,123.7458191,123.9464874,4775867
2/1/16,MMM,91.59487152,124.3561859,125.2424774,123.8294296,124.8578568,3230994
2/2/16,MMM,91.06520844,123.6371231,123.9799347,122.115387,123.4030075,4283833
2/3/16,MMM,93.92890167,127.5250854,127.8010025,124.5484924,124.8829422,6897093
2/4/16,MMM,94.49547577,128.2943115,129.0802612,126.9063568,127.4414749,4136246
2/5/16,MMM,94.51396942,128.319397,128.6622009,126.9397964,128.0936432,4028726
2/8/16,MMM,94.77877808,128.6789246,129.1220703,126.2625427,126.7809372,2996458
2/9/16,MMM,95.29608917,129.3812714,130.2341156,127.4665527,127.884613,3550206
2/10/16,MMM,94.5641098,127.4665527,130.0083618,127.1906357,129.1220703,3482632
2/11/16,MMM,93.46000671,125.9782639,127.0903015,124.5819397,125.3428116,3805911
2/12/16,MMM,95.50079346,128.7290955,128.8210754,125.9782639,125.9782639,2741471
2/16/16,MMM,96.47465515,130.0418091,130.3511658,128.9799347,129.5986633,2560158
2/17/16,MMM,97.15077972,130.9531708,131.3795929,130.1003265,130.4347839,2578696
