date,hors,u,v,ws,wd
2009100600,34,7.09,2.75,7.6,68.78
2009100600,35,6.58,2.38,7,70.12
2009100600,36,6.34,1.15,6.44,79.71
2009100600,37,6.92,-1.4,7.06,101.46
2009100600,38,7.93,-4.57,9.16,119.97
2009100600,39,8.71,-7.36,11.4,130.23
2009100600,40,8.76,-8.99,12.56,135.76
2009100600,41,8.33,-9.55,12.68,138.9
2009100600,42,7.85,-9.34,12.2,139.97
2009100600,43,7.59,-8.63,11.49,138.66
2009100600,44,7.35,-7.52,10.52,135.64
2009100600,45,6.8,-6.09,9.13,131.84
2009100600,46,5.72,-4.44,7.24,127.86
2009100600,47,4.41,-2.86,5.26,122.94
2009100600,48,3.33,-1.65,3.72,116.37
2009100612,1,0.92,0.77,1.2,50.1
2009100612,2,0.75,1.11,1.34,34.1
2009100612,3,1.01,1.77,2.04,29.77
2009100612,4,1.46,2.57,2.96,29.57
2009100612,5,1.74,3.27,3.71,27.98
2009100612,6,1.46,3.59,3.88,22.08
2009100612,7,0.38,3.37,3.39,6.43
2009100612,8,-1.12,2.87,3.08,338.71
2009100612,9,-2.5,2.47,3.52,314.63
2009100612,10,-3.38,2.49,4.19,306.37
2009100612,11,-3.85,2.92,4.84,307.18
2009100612,12,-4.18,3.71,5.59,311.63
2009100612,13,-4.44,4.73,6.49,316.77
2009100612,14,-4.17,5.59,6.97,323.32
2009100612,15,-2.7,5.87,6.46,335.31
2009100612,16,0.28,5.3,5.31,2.97
2009100612,17,3.79,4.36,5.78,41.05
2009100612,18,6.57,3.68,7.54,60.74
2009100612,19,7.67,3.74,8.53,64.03
2009100612,20,7.5,4.19,8.59,60.79
2009100612,21,6.8,4.53,8.17,56.34
2009100612,22,6.25,4.31,7.59,55.4
2009100612,23,6.15,3.42,7.03,60.94
2009100612,24,6.73,1.82,6.97,74.88
2009100612,25,8.08,-0.43,8.09,93.03
2009100612,26,9.61,-2.92,10.04,106.89
2009100612,27,10.59,-5.16,11.78,115.96
2009100612,28,10.52,-6.75,12.5,122.68
2009100612,29,9.79,-7.67,12.43,128.09
2009100612,30,8.98,-7.98,12.01,131.64
2009100612,31,8.53,-7.75,11.53,132.25
2009100612,32,8.2,-7.03,10.8,130.62
2009100612,33,7.54,-5.87,9.56,127.92
2009100612,34,6.29,-4.39,7.67,124.88
2009100612,35,4.8,-2.87,5.6,120.91
2009100612,36,3.57,-1.7,3.96,115.46
2009100612,37,2.98,-1.13,3.19,110.72
2009100612,38,2.85,-1,3.02,109.26
2009100612,39,2.88,-1.05,3.07,110.04
2009100612,40,2.83,-1.07,3.03,110.69
2009100612,41,2.76,-0.98,2.93,109.58
2009100612,42,2.8,-0.76,2.9,105.15
2009100612,43,3.02,-0.39,3.04,97.3
2009100612,44,3.23,0.06,3.23,89
2009100612,45,3.18,0.47,3.22,81.55
2009100612,46,2.74,0.8,2.86,73.78
2009100612,47,2.2,1.11,2.46,63.2
2009100612,48,1.93,1.51,2.45,51.82
2009100700,1,-5.66,6.3,8.47,318.09
2009100700,2,-4.36,6.65,7.96,326.75
2009100700,3,-1.93,6.08,6.37,342.39
2009100700,4,1.13,4.94,5.07,12.94
2009100700,5,4.12,3.79,5.6,47.4
2009100700,6,6.28,3.22,7.06,62.85
2009100700,7,7.1,3.6,7.96,63.1
2009100700,8,7,4.42,8.28,57.72
2009100700,9,6.67,4.96,8.32,53.36
2009100700,10,6.66,4.64,8.12,55.12
2009100700,11,7.07,3.5,7.89,63.66
2009100700,12,7.89,1.72,8.08,77.71
2009100700,13,9.05,-0.49,9.06,93.1
2009100700,14,10.16,-2.85,10.56,105.68
2009100700,15,10.78,-5.07,11.91,115.21
2009100700,16,10.59,-6.88,12.63,123.01
2009100700,17,9.91,-8.07,12.78,129.14
2009100700,18,9.2,-8.46,12.5,132.59
2009100700,19,8.78,-7.95,11.85,132.18
2009100700,20,8.4,-6.79,10.8,128.95
2009100700,21,7.67,-5.28,9.31,124.56
2009100700,22,6.34,-3.72,7.36,120.42
2009100700,23,4.79,-2.34,5.33,116.01
2009100700,24,3.53,-1.33,3.77,110.58
2009100700,25,2.93,-0.82,3.04,105.6
2009100700,26,2.83,-0.69,2.91,103.78
2009100700,27,2.91,-0.76,3,104.67
2009100700,28,2.92,-0.84,3.04,106.09
2009100700,29,2.89,-0.82,3.01,105.89
2009100700,30,2.88,-0.59,2.94,101.65
2009100700,31,2.92,-0.1,2.93,91.99
2009100700,32,2.94,0.49,2.98,80.59
2009100700,33,2.8,0.95,2.95,71.16
2009100700,34,2.44,1.16,2.71,64.57
2009100700,35,2.11,1.3,2.48,58.42
2009100700,36,2.09,1.63,2.65,52.15
2009100700,37,2.59,2.32,3.47,48.15
2009100700,38,3.38,3.15,4.63,47.03
2009100700,39,4.18,3.82,5.66,47.57
2009100700,40,4.71,4.07,6.22,49.12
2009100700,41,4.96,4.01,6.38,51.01
2009100700,42,4.97,3.81,6.27,52.55
2009100700,43,4.79,3.6,5.99,53.1
2009100700,44,4.43,3.36,5.56,52.86
2009100700,45,3.91,3.03,4.95,52.25
2009100700,46,3.29,2.6,4.19,51.69
2009100700,47,2.68,2.16,3.44,51.19
2009100700,48,2.26,1.85,2.92,50.78
2009100712,1,8.97,-0.86,9.02,95.44
2009100712,2,10.04,-3.21,10.54,107.72
2009100712,3,10.47,-5.33,11.75,116.97
2009100712,4,10.41,-7.09,12.59,124.25
2009100712,5,10.07,-8.29,13.04,129.45
2009100712,6,9.68,-8.71,13.02,132
2009100712,7,9.37,-8.24,12.47,131.32
2009100712,8,8.93,-7.08,11.39,128.41
2009100712,9,8.05,-5.54,9.77,124.57
2009100712,10,6.56,-3.93,7.65,120.92
2009100712,11,4.86,-2.48,5.46,116.99
2009100712,12,3.5,-1.41,3.77,112.02
2009100712,13,2.85,-0.9,2.99,107.44
2009100712,14,2.74,-0.78,2.85,105.8
2009100712,15,2.85,-0.84,2.97,106.38
2009100712,16,2.91,-0.88,3.04,106.9
2009100712,17,2.91,-0.81,3.02,105.61
2009100712,18,2.91,-0.55,2.96,100.64
2009100712,19,2.94,-0.06,2.94,91.09
2009100712,20,2.93,0.5,2.97,80.29
2009100712,21,2.77,0.92,2.92,71.63
2009100712,22,2.41,1.08,2.64,65.86
2009100712,23,2.03,1.21,2.36,59.19
2009100712,24,1.85,1.62,2.46,48.86
2009100712,25,2.07,2.5,3.25,39.55
2009100712,26,2.61,3.54,4.4,36.36
2009100712,27,3.36,4.29,5.44,38.06
2009100712,28,4.19,4.43,6.1,43.37
2009100712,29,4.9,4.19,6.45,49.41
2009100712,30,5.27,3.93,6.57,53.3
2009100712,31,5.15,3.88,6.45,53
2009100712,32,4.66,3.92,6.09,49.89
2009100712,33,3.95,3.81,5.49,46.03
2009100712,34,3.21,3.39,4.67,43.4
2009100712,35,2.59,2.83,3.83,42.45
2009100712,36,2.24,2.35,3.25,43.62
2009100712,37,2.27,2.15,3.12,46.57
2009100712,38,2.49,2.14,3.28,49.38
2009100712,39,2.67,2.19,3.46,50.72
2009100712,40,2.65,2.19,3.44,50.37
2009100712,41,2.5,2.16,3.3,49.23
2009100712,42,2.38,2.1,3.17,48.54
2009100712,43,2.37,2.04,3.13,49.25
2009100712,44,2.34,1.96,3.06,50.05
2009100712,45,2.1,1.83,2.78,48.91
2009100712,46,1.52,1.63,2.23,43.05
2009100712,47,0.85,1.44,1.67,30.63
2009100712,48,0.39,1.33,1.39,16.37
2009100800,1,4.06,-1.1,4.21,105.17
2009100800,2,3.38,-0.85,3.49,104.14
2009100800,3,2.95,-0.86,3.07,106.25
2009100800,4,2.7,-1,2.88,110.23
2009100800,5,2.62,-1.07,2.83,112.17
2009100800,6,2.67,-0.86,2.8,107.8
2009100800,7,2.81,-0.24,2.82,94.96
2009100800,8,2.9,0.53,2.95,79.64
2009100800,9,2.75,1.13,2.98,67.66
2009100800,10,2.3,1.35,2.66,59.56
2009100800,11,1.78,1.46,2.3,50.73
2009100800,12,1.56,1.85,2.42,40.08
2009100800,13,1.87,2.78,3.35,33.87
2009100800,14,2.57,3.93,4.7,33.18
2009100800,15,3.43,4.85,5.94,35.32
2009100800,16,4.24,5.19,6.7,39.24
2009100800,17,4.85,5.11,7.04,43.49
2009100800,18,5.15,4.89,7.1,46.49
2009100800,19,5.07,4.73,6.94,46.98
2009100800,20,4.67,4.55,6.52,45.71
2009100800,21,4.02,4.18,5.81,43.88
2009100800,22,3.26,3.54,4.81,42.62
2009100800,23,2.56,2.82,3.81,42.19
2009100800,24,2.15,2.32,3.16,42.82
2009100800,25,2.15,2.21,3.09,44.28
2009100800,26,2.41,2.36,3.38,45.65
2009100800,27,2.68,2.54,3.69,46.52
2009100800,28,2.75,2.56,3.75,47.08
2009100800,29,2.67,2.41,3.6,48.02
2009100800,30,2.54,2.11,3.31,50.25
2009100800,31,2.42,1.72,2.97,54.52
2009100800,32,2.23,1.31,2.58,59.56
2009100800,33,1.85,0.94,2.07,62.98
2009100800,34,1.23,0.67,1.4,61.34
2009100800,35,0.53,0.39,0.66,53.74
2009100800,36,-0.01,-0.04,0.04,197.91
2009100800,37,-0.25,-0.71,0.76,199.63
2009100800,38,-0.31,-1.57,1.6,191.06
2009100800,39,-0.35,-2.5,2.53,188
2009100800,40,-0.51,-3.4,3.44,188.61
2009100800,41,-0.7,-4.14,4.2,189.63
2009100800,42,-0.77,-4.59,4.65,189.48
2009100800,43,-0.61,-4.68,4.72,187.4
2009100800,44,-0.33,-4.59,4.61,184.1
2009100800,45,-0.08,-4.55,4.55,181.03
2009100800,46,0.02,-4.72,4.72,179.73
2009100800,47,0.02,-5.07,5.07,179.78
2009100800,48,-0.02,-5.49,5.49,180.16
2009100812,1,1.66,3.58,3.95,24.83
2009100812,2,2.24,4.55,5.07,26.22
2009100812,3,3.03,5,5.85,31.22
2009100812,4,3.89,5.07,6.39,37.53
2009100812,5,4.64,4.9,6.75,43.43
2009100812,6,5.08,4.69,6.91,47.34
2009100812,7,5.08,4.53,6.81,48.27
2009100812,8,4.71,4.38,6.43,47.13
2009100812,9,4.12,4.09,5.81,45.18
2009100812,10,3.45,3.61,4.99,43.65
2009100812,11,2.85,3.01,4.15,43.44
2009100812,12,2.52,2.42,3.49,46.08
2009100812,13,2.53,1.95,3.2,52.43
2009100812,14,2.71,1.62,3.16,59.19
2009100812,15,2.78,1.43,3.12,62.77
2009100812,16,2.54,1.37,2.89,61.68
2009100812,17,2.12,1.33,2.5,57.96
2009100812,18,1.72,1.18,2.09,55.65
2009100812,19,1.49,0.83,1.71,60.79
2009100812,20,1.4,0.42,1.46,73.4
2009100812,21,1.35,0.09,1.35,86.26
2009100812,22,1.28,-0.05,1.28,92.23
2009100812,23,1.11,-0.16,1.12,98.48
2009100812,24,0.77,-0.49,0.91,122.64
2009100812,25,0.24,-1.18,1.2,168.7
2009100812,26,-0.32,-2.04,2.06,188.9
2009100812,27,-0.68,-2.8,2.88,193.69
2009100812,28,-0.71,-3.27,3.35,192.23
2009100812,29,-0.52,-3.49,3.53,188.42
2009100812,30,-0.29,-3.57,3.58,184.62
2009100812,31,-0.16,-3.62,3.63,182.56
2009100812,32,-0.07,-3.69,3.69,181.13
2009100812,33,0.09,-3.8,3.8,178.63
2009100812,34,0.4,-3.99,4.01,174.33
2009100812,35,0.73,-4.22,4.28,170.14
2009100812,36,0.95,-4.42,4.52,167.9
2009100812,37,0.93,-4.55,4.64,168.47
2009100812,38,0.73,-4.59,4.64,170.97
2009100812,39,0.45,-4.52,4.54,174.31
2009100812,40,0.2,-4.34,4.34,177.36
2009100812,41,0.13,-4.03,4.03,178.15
2009100812,42,0.4,-3.59,3.61,173.57
2009100812,43,1.1,-3.02,3.21,160.01
2009100812,44,1.93,-2.37,3.05,140.85
2009100812,45,2.52,-1.7,3.04,123.96
2009100812,46,2.64,-1.09,2.86,112.51
2009100812,47,2.57,-0.71,2.66,105.56
2009100812,48,2.7,-0.74,2.8,105.25
2009100900,1,3.74,3.27,4.97,48.87
2009100900,2,3.45,2.42,4.22,54.96
2009100900,3,3.07,1.78,3.55,59.92
2009100900,4,2.63,1.32,2.95,63.42
2009100900,5,2.15,1.01,2.37,64.77
2009100900,6,1.62,0.84,1.82,62.55
2009100900,7,1.07,0.77,1.32,54.21
2009100900,8,0.61,0.74,0.96,39.41
2009100900,9,0.34,0.66,0.74,27.31
2009100900,10,0.33,0.48,0.58,34.71
2009100900,11,0.42,0.23,0.48,60.6
2009100900,12,0.38,-0.01,0.38,91.2
2009100900,13,0.08,-0.21,0.22,159
2009100900,14,-0.28,-0.4,0.49,214.76
2009100900,15,-0.41,-0.65,0.77,212.09
2009100900,16,-0.14,-1.01,1.02,188.08
2009100900,17,0.24,-1.49,1.51,170.81
2009100900,18,0.35,-2.07,2.1,170.31
2009100900,19,-0.06,-2.73,2.73,181.16
2009100900,20,-0.68,-3.36,3.43,191.39
2009100900,21,-1.06,-3.82,3.97,195.55
2009100900,22,-0.89,-4.03,4.13,192.52
2009100900,23,-0.37,-4.11,4.13,185.17
2009100900,24,0.18,-4.24,4.24,177.63
2009100900,25,0.48,-4.54,4.56,173.94
2009100900,26,0.55,-4.88,4.91,173.6
2009100900,27,0.44,-5.07,5.09,175.09
2009100900,28,0.24,-4.99,5,177.26
2009100900,29,0.14,-4.69,4.69,178.3
2009100900,30,0.34,-4.28,4.29,175.39
2009100900,31,0.97,-3.82,3.94,165.83
2009100900,32,1.73,-3.3,3.73,152.36
2009100900,33,2.26,-2.64,3.47,139.4
2009100900,34,2.33,-1.83,2.96,128.2
2009100900,35,2.23,-1.13,2.5,116.76
2009100900,36,2.42,-0.83,2.56,108.87
2009100900,37,3.17,-1.11,3.36,109.36
2009100900,38,4.14,-1.66,4.47,111.89
2009100900,39,4.83,-2.03,5.24,112.76
2009100900,40,4.91,-1.87,5.25,110.85
2009100900,41,4.7,-1.3,4.88,105.49
2009100900,42,4.71,-0.56,4.74,96.74
2009100900,43,5.25,0.17,5.25,88.13
2009100900,44,5.86,0.8,5.92,82.24
2009100900,45,5.93,1.28,6.07,77.85
2009100900,46,5.05,1.56,5.29,72.82
2009100900,47,3.83,1.65,4.17,66.66
2009100900,48,3.09,1.55,3.45,63.3
2009100912,1,1.09,-0.17,1.11,98.6
2009100912,2,1.23,-0.75,1.45,121.44
2009100912,3,1.1,-1.07,1.54,134.1
2009100912,4,0.81,-1.24,1.48,146.7
2009100912,5,0.54,-1.45,1.55,159.68
2009100912,6,0.48,-1.94,2,166.1
2009100912,7,0.75,-2.83,2.92,165.18
2009100912,8,1.1,-3.85,4.01,164.09
2009100912,9,1.2,-4.68,4.83,165.58
2009100912,10,0.85,-5.04,5.11,170.43
2009100912,11,0.31,-5.05,5.06,176.47
2009100912,12,-0.02,-4.91,4.91,180.27
2009100912,13,0.12,-4.8,4.8,178.6
2009100912,14,0.52,-4.72,4.75,173.7
2009100912,15,0.86,-4.68,4.76,169.58
2009100912,16,0.9,-4.63,4.72,168.95
2009100912,17,0.82,-4.46,4.54,169.52
2009100912,18,0.89,-4.02,4.12,167.48
2009100912,19,1.28,-3.22,3.47,158.31
2009100912,20,1.79,-2.28,2.9,141.83
2009100912,21,2.13,-1.47,2.59,124.5
2009100912,22,2.11,-0.99,2.34,115.17
2009100912,23,2.01,-0.89,2.2,113.8
2009100912,24,2.22,-1.12,2.49,116.77
2009100912,25,2.98,-1.62,3.39,118.59
2009100912,26,3.88,-2.14,4.43,118.91
2009100912,27,4.39,-2.39,5,118.61
2009100912,28,4.16,-2.17,4.69,117.51
2009100912,29,3.68,-1.57,4,113.1
2009100912,30,3.64,-0.8,3.73,102.32
2009100912,31,4.47,-0.01,4.47,90.17
2009100912,32,5.53,0.67,5.57,83.08
2009100912,33,5.95,1.17,6.06,78.88
2009100912,34,5.14,1.42,5.33,74.57
2009100912,35,3.79,1.46,4.06,68.95
2009100912,36,2.92,1.36,3.22,65
2009100912,37,3.24,1.18,3.45,70.04
2009100912,38,4.3,0.88,4.38,78.42
2009100912,39,5.35,0.44,5.37,85.34
2009100912,40,5.82,-0.15,5.82,91.5
2009100912,41,5.76,-0.7,5.8,96.96
2009100912,42,5.37,-0.99,5.46,100.44
2009100912,43,4.85,-0.86,4.93,100.07
2009100912,44,4.28,-0.47,4.3,96.23
2009100912,45,3.71,-0.03,3.71,90.45
2009100912,46,3.26,0.25,3.27,85.56
2009100912,47,3.21,0.27,3.22,85.11
2009100912,48,3.9,-0.05,3.9,90.68
2009101000,1,-1.13,-4.72,4.85,193.44
2009101000,2,-1.09,-4.73,4.85,192.98
2009101000,3,-0.98,-4.45,4.56,192.37
2009101000,4,-0.76,-3.99,4.06,190.85
2009101000,5,-0.35,-3.48,3.5,185.79
2009101000,6,0.38,-3.09,3.11,173.03
2009101000,7,1.45,-2.91,3.25,153.49
2009101000,8,2.5,-2.78,3.74,138.02
2009101000,9,3.05,-2.46,3.92,128.9
2009101000,10,2.84,-1.84,3.38,122.92
2009101000,11,2.35,-1.17,2.63,116.39
2009101000,12,2.27,-0.81,2.41,109.65
2009101000,13,3.05,-1.01,3.22,108.23
2009101000,14,4.19,-1.46,4.44,109.17
2009101000,15,4.94,-1.74,5.24,109.44
2009101000,16,4.82,-1.55,5.06,107.89
2009101000,17,4.31,-1.02,4.43,103.28
2009101000,18,4.18,-0.37,4.2,95.09
2009101000,19,4.89,0.19,4.89,87.82
2009101000,20,5.83,0.63,5.86,83.86
2009101000,21,6.12,0.96,6.19,81.06
2009101000,22,5.2,1.2,5.33,77.03
2009101000,23,3.77,1.3,3.99,71.04
2009101000,24,2.87,1.22,3.12,66.99
2009101000,25,3.22,0.94,3.35,73.71
2009101000,26,4.31,0.49,4.34,83.55
2009101000,27,5.36,-0.09,5.36,90.96
2009101000,28,5.74,-0.72,5.79,97.15
2009101000,29,5.56,-1.23,5.69,102.46
2009101000,30,5.08,-1.41,5.27,105.49
2009101000,31,4.54,-1.13,4.68,104
2009101000,32,4.01,-0.57,4.05,98.14
2009101000,33,3.51,0.02,3.51,89.62
2009101000,34,3.12,0.44,3.15,81.98
2009101000,35,3.08,0.57,3.13,79.55
2009101000,36,3.72,0.33,3.73,84.93
2009101000,37,5.16,-0.29,5.17,93.23
2009101000,38,6.86,-1.06,6.95,98.79
2009101000,39,8.1,-1.68,8.27,101.72
2009101000,40,8.36,-1.94,8.58,103.08
2009101000,41,7.94,-1.99,8.19,104.09
2009101000,42,7.36,-2.07,7.64,105.71
2009101000,43,6.98,-2.32,7.36,108.35
2009101000,44,6.68,-2.53,7.14,110.77
2009101000,45,6.15,-2.42,6.61,111.49
2009101000,46,5.24,-1.8,5.54,108.92
2009101000,47,4.2,-0.88,4.29,101.91
2009101000,48,3.39,-0.02,3.39,90.41
2009101012,1,2.54,-0.89,2.69,109.37
2009101012,2,3.17,-0.83,3.28,104.73
2009101012,3,3.46,-0.57,3.51,99.43
2009101012,4,3.53,-0.18,3.53,92.95
2009101012,5,3.57,0.27,3.58,85.67
2009101012,6,3.81,0.7,3.87,79.53
2009101012,7,4.34,1.05,4.47,76.36
2009101012,8,4.88,1.31,5.06,74.94
2009101012,9,5.01,1.49,5.23,73.46
2009101012,10,4.5,1.57,4.76,70.79
2009101012,11,3.84,1.48,4.11,68.87
2009101012,12,3.7,1.15,3.88,72.7
2009101012,13,4.51,0.54,4.55,83.17
2009101012,14,5.72,-0.18,5.72,91.85
2009101012,15,6.52,-0.81,6.56,97.04
2009101012,16,6.32,-1.15,6.43,100.27
2009101012,17,5.5,-1.21,5.63,102.36
2009101012,18,4.63,-1.02,4.74,102.43
2009101012,19,4.15,-0.65,4.2,98.85
2009101012,20,3.93,-0.2,3.93,92.85
2009101012,21,3.7,0.2,3.7,86.83
2009101012,22,3.31,0.44,3.34,82.43
2009101012,23,3.11,0.44,3.14,81.87
2009101012,24,3.59,0.17,3.59,87.3
2009101012,25,5,-0.39,5.02,94.42
2009101012,26,6.76,-1.02,6.84,98.57
2009101012,27,8.06,-1.47,8.19,100.34
2009101012,28,8.3,-1.56,8.45,100.66
2009101012,29,7.84,-1.44,7.97,100.41
2009101012,30,7.23,-1.33,7.35,100.41
2009101012,31,6.9,-1.38,7.03,101.33
2009101012,32,6.63,-1.49,6.8,102.65
2009101012,33,6.08,-1.47,6.25,103.56
2009101012,34,5.02,-1.19,5.16,103.32
2009101012,35,3.81,-0.75,3.88,101.1
2009101012,36,2.94,-0.29,2.96,95.64
2009101012,37,2.76,0.06,2.76,88.7
2009101012,38,3.06,0.29,3.07,84.6
2009101012,39,3.49,0.39,3.51,83.59
2009101012,40,3.76,0.39,3.78,84.11
2009101012,41,3.8,0.35,3.81,84.75
2009101012,42,3.59,0.36,3.61,84.24
2009101012,43,3.15,0.49,3.18,81.22
2009101012,44,2.57,0.67,2.66,75.36
2009101012,45,2,0.85,2.17,67.04
2009101012,46,1.51,0.95,1.79,57.92
2009101012,47,1.12,1,1.5,48.19
2009101012,48,0.78,1.05,1.31,36.84
2009101100,1,5.87,1.29,6.01,77.57
2009101100,2,6.38,0.29,6.39,87.43
2009101100,3,6.38,-0.44,6.39,93.92
2009101100,4,5.99,-0.9,6.06,98.56
2009101100,5,5.39,-1.12,5.51,101.74
2009101100,6,4.74,-1.11,4.87,103.13
2009101100,7,4.17,-0.88,4.27,101.95
2009101100,8,3.68,-0.54,3.72,98.33
2009101100,9,3.21,-0.18,3.22,93.12
2009101100,10,2.8,0.11,2.8,87.76
2009101100,11,2.73,0.24,2.75,84.91
2009101100,12,3.36,0.16,3.36,87.29
2009101100,13,4.85,-0.17,4.85,91.98
2009101100,14,6.66,-0.59,6.69,95.09
2009101100,15,8.06,-0.93,8.12,96.59
2009101100,16,8.52,-1.06,8.59,97.07
2009101100,17,8.27,-1.09,8.34,97.53
2009101100,18,7.72,-1.23,7.82,99.02
2009101100,19,7.2,-1.56,7.36,102.25
2009101100,20,6.63,-1.9,6.9,105.99
2009101100,21,5.85,-1.95,6.17,108.47
2009101100,22,4.79,-1.54,5.03,107.84
2009101100,23,3.7,-0.84,3.8,102.85
2009101100,24,2.96,-0.15,2.96,92.96
2009101100,25,2.81,0.31,2.82,83.69
2009101100,26,3.05,0.55,3.1,79.71
2009101100,27,3.39,0.64,3.45,79.25
2009101100,28,3.58,0.65,3.64,79.7
2009101100,29,3.54,0.65,3.6,79.58
2009101100,30,3.26,0.73,3.34,77.43
2009101100,31,2.75,0.93,2.9,71.36
2009101100,32,2.16,1.18,2.46,61.39
2009101100,33,1.65,1.36,2.14,50.46
2009101100,34,1.35,1.41,1.95,43.89
2009101100,35,1.19,1.38,1.82,40.94
2009101100,36,1.05,1.37,1.73,37.39
2009101100,37,0.83,1.47,1.68,29.46
2009101100,38,0.58,1.6,1.71,19.88
2009101100,39,0.39,1.71,1.76,12.92
2009101100,40,0.33,1.74,1.77,10.68
2009101100,41,0.34,1.72,1.75,11.24
2009101100,42,0.37,1.73,1.76,12.01
2009101100,43,0.35,1.8,1.83,10.88
2009101100,44,0.26,1.89,1.91,7.73
2009101100,45,0.09,1.93,1.93,2.64
2009101100,46,-0.14,1.86,1.86,355.69
2009101100,47,-0.3,1.71,1.73,349.99
2009101100,48,-0.24,1.51,1.53,351.07
2009101112,1,6.08,0.26,6.08,87.55
2009101112,2,7.6,-0.23,7.6,91.77
2009101112,3,8.47,-0.64,8.49,94.35
2009101112,4,8.8,-0.98,8.86,96.36
2009101112,5,8.73,-1.3,8.82,98.48
2009101112,6,8.39,-1.67,8.56,101.23
2009101112,7,7.9,-2.09,8.18,104.82
2009101112,8,7.22,-2.4,7.61,108.4
2009101112,9,6.27,-2.37,6.71,110.74
2009101112,10,5.05,-1.87,5.39,110.34
2009101112,11,3.86,-1.1,4.01,105.87
2009101112,12,3.06,-0.34,3.08,96.27
2009101112,13,2.91,0.18,2.92,86.4
2009101112,14,3.14,0.49,3.18,81.06
2009101112,15,3.35,0.69,3.42,78.39
2009101112,16,3.26,0.85,3.37,75.47
2009101112,17,2.98,0.98,3.14,71.79
2009101112,18,2.71,1.09,2.92,68.07
2009101112,19,2.62,1.18,2.87,65.66
2009101112,20,2.61,1.27,2.9,64.12
2009101112,21,2.56,1.36,2.9,62.11
2009101112,22,2.37,1.46,2.79,58.31
2009101112,23,2.01,1.56,2.55,52.27
2009101112,24,1.51,1.61,2.2,43.18
2009101112,25,0.89,1.6,1.83,29.01
2009101112,26,0.28,1.64,1.67,9.64
2009101112,27,-0.18,1.84,1.85,354.51
2009101112,28,-0.37,2.26,2.29,350.6
2009101112,29,-0.37,2.66,2.69,352.07
2009101112,30,-0.26,2.75,2.76,354.5
2009101112,31,-0.15,2.32,2.32,356.26
2009101112,32,-0.11,1.6,1.6,355.94
2009101112,33,-0.23,0.93,0.96,346.11
2009101112,34,-0.54,0.57,0.78,316.25
2009101112,35,-0.93,0.48,1.05,297.26
2009101112,36,-1.26,0.58,1.39,294.88
2009101112,37,-1.39,0.78,1.59,299.32
2009101112,38,-1.3,0.99,1.63,307.41
2009101112,39,-0.98,1.14,1.5,319.45
2009101112,40,-0.43,1.16,1.24,339.85
2009101112,41,0.34,1.04,1.09,17.98
2009101112,42,1.3,0.77,1.51,59.47
2009101112,43,2.41,0.35,2.44,81.7
2009101112,44,3.45,-0.14,3.46,92.38
2009101112,45,4.18,-0.64,4.23,98.7
2009101112,46,4.43,-1.1,4.56,103.92
2009101112,47,4.36,-1.64,4.66,110.57
2009101112,48,4.24,-2.42,4.88,119.72
2009101200,1,2.7,0.33,2.72,83.05
2009101200,2,2.84,0.17,2.84,86.51
2009101200,3,2.96,0.17,2.96,86.67
2009101200,4,3.05,0.28,3.06,84.67
2009101200,5,3.06,0.46,3.09,81.42
2009101200,6,2.95,0.66,3.02,77.49
2009101200,7,2.7,0.82,2.82,73.07
2009101200,8,2.33,0.94,2.52,68.04
2009101200,9,1.9,1,2.14,62.29
2009101200,10,1.43,0.99,1.74,55.31
2009101200,11,0.95,0.99,1.38,43.72
2009101200,12,0.47,1.1,1.19,23.04
2009101200,13,-0.01,1.35,1.35,359.63
2009101200,14,-0.44,1.7,1.75,345.61
2009101200,15,-0.77,2.04,2.19,339.27
2009101200,16,-0.99,2.31,2.51,336.85
2009101200,17,-1.07,2.48,2.7,336.64
2009101200,18,-1.03,2.56,2.75,338.11
2009101200,19,-0.87,2.54,2.69,341.08
2009101200,20,-0.67,2.42,2.51,344.6
2009101200,21,-0.48,2.15,2.21,347.4
2009101200,22,-0.38,1.75,1.79,347.72
2009101200,23,-0.39,1.31,1.37,343.5
2009101200,24,-0.52,0.96,1.09,331.79
2009101200,25,-0.75,0.79,1.09,316.74
2009101200,26,-0.92,0.76,1.19,309.37
2009101200,27,-0.86,0.78,1.16,312.2
2009101200,28,-0.45,0.79,0.91,330.55
2009101200,29,0.15,0.74,0.76,11.29
2009101200,30,0.69,0.57,0.89,50.41
2009101200,31,1.02,0.26,1.05,75.69
2009101200,32,1.28,-0.1,1.29,94.5
2009101200,33,1.72,-0.39,1.76,102.86
2009101200,34,2.46,-0.56,2.52,102.85
2009101200,35,3.3,-0.82,3.4,104
2009101200,36,3.93,-1.46,4.19,110.33
2009101200,37,4.14,-2.62,4.91,122.34
2009101200,38,4.07,-4.01,5.72,134.54
2009101200,39,3.94,-5.17,6.51,142.68
2009101200,40,3.93,-5.8,7.01,145.87
2009101200,41,3.99,-6.01,7.21,146.45
2009101200,42,4.02,-6.06,7.27,146.46
2009101200,43,3.94,-6.1,7.26,147.16
2009101200,44,3.73,-5.98,7.05,148.01
2009101200,45,3.4,-5.44,6.42,148.01
2009101200,46,2.95,-4.38,5.28,146.06
2009101200,47,2.44,-3.18,4.01,142.56
2009101200,48,1.94,-2.36,3.06,140.68
2009101212,1,-0.58,1.46,1.58,338.35
2009101212,2,-1.03,1.94,2.19,331.88
